2022-10-10 18:16:24,869 - ERROR - Rank 0 | Episode Reward: 3584.17 | Success cnt: 10 | Local Step: 1000 | Global Episode: 4 | Global Worker Step: 4000| Sparsification ratio : 13.595
2022-10-10 19:14:21,110 - ERROR - Rank 0 | Episode Reward: 3559.20 | Success cnt: 10 | Local Step: 1000 | Global Episode: 156 | Global Worker Step: 155553| Sparsification ratio : 96.347
2022-10-10 19:16:09,487 - ERROR - Rank 0 | Episode Reward: 3567.71 | Success cnt: 10 | Local Step: 1000 | Global Episode: 161 | Global Worker Step: 160553| Sparsification ratio : 96.291
2022-10-10 19:17:58,925 - ERROR - Rank 0 | Episode Reward: 3564.63 | Success cnt: 10 | Local Step: 1000 | Global Episode: 166 | Global Worker Step: 165553| Sparsification ratio : 96.362
2022-10-10 19:19:48,296 - ERROR - Rank 0 | Episode Reward: 3573.02 | Success cnt: 10 | Local Step: 1000 | Global Episode: 171 | Global Worker Step: 170553| Sparsification ratio : 96.917
2022-10-10 19:21:38,326 - ERROR - Rank 0 | Episode Reward: 3572.50 | Success cnt: 10 | Local Step: 1000 | Global Episode: 176 | Global Worker Step: 175553| Sparsification ratio : 96.331
2022-10-10 19:23:27,015 - ERROR - Rank 0 | Episode Reward: 3564.34 | Success cnt: 10 | Local Step: 1000 | Global Episode: 181 | Global Worker Step: 180553| Sparsification ratio : 96.675
2022-10-10 19:25:15,439 - ERROR - Rank 0 | Episode Reward: 3570.66 | Success cnt: 10 | Local Step: 1000 | Global Episode: 185 | Global Worker Step: 184553| Sparsification ratio : 96.653
2022-10-10 19:27:04,855 - ERROR - Rank 0 | Episode Reward: 3578.10 | Success cnt: 10 | Local Step: 1000 | Global Episode: 190 | Global Worker Step: 189375| Sparsification ratio : 97.102
2022-10-10 19:28:41,131 - ERROR - Rank 0 | Episode Reward: 3571.09 | Success cnt: 10 | Local Step: 1000 | Global Episode: 194 | Global Worker Step: 193141| Sparsification ratio : 96.655
2022-10-10 19:30:31,377 - ERROR - Rank 0 | Episode Reward: 3575.60 | Success cnt: 10 | Local Step: 1000 | Global Episode: 199 | Global Worker Step: 197964| Sparsification ratio : 96.871
2022-10-10 19:32:19,890 - ERROR - Rank 0 | Episode Reward: 3567.95 | Success cnt: 10 | Local Step: 1000 | Global Episode: 204 | Global Worker Step: 202964| Sparsification ratio : 97.050
2022-10-10 19:34:09,424 - ERROR - Rank 0 | Episode Reward: 3576.58 | Success cnt: 9 | Local Step: 1000 | Global Episode: 209 | Global Worker Step: 207964| Sparsification ratio : 97.495
2022-10-10 19:35:57,675 - ERROR - Rank 0 | Episode Reward: 3566.12 | Success cnt: 10 | Local Step: 1000 | Global Episode: 214 | Global Worker Step: 212964| Sparsification ratio : 97.342
2022-10-10 19:37:45,176 - ERROR - Rank 0 | Episode Reward: 3496.92 | Success cnt: 9 | Local Step: 1000 | Global Episode: 219 | Global Worker Step: 217964| Sparsification ratio : 96.996
2022-10-10 19:39:34,047 - ERROR - Rank 0 | Episode Reward: 3567.77 | Success cnt: 10 | Local Step: 1000 | Global Episode: 223 | Global Worker Step: 221964| Sparsification ratio : 97.031
2022-10-10 19:41:23,679 - ERROR - Rank 0 | Episode Reward: 3570.15 | Success cnt: 10 | Local Step: 1000 | Global Episode: 228 | Global Worker Step: 226964| Sparsification ratio : 96.914
2022-10-10 19:43:12,712 - ERROR - Rank 0 | Episode Reward: 3586.77 | Success cnt: 10 | Local Step: 1000 | Global Episode: 232 | Global Worker Step: 230964| Sparsification ratio : 97.560
2022-10-10 19:45:01,336 - ERROR - Rank 0 | Episode Reward: 3469.23 | Success cnt: 9 | Local Step: 1000 | Global Episode: 237 | Global Worker Step: 235964| Sparsification ratio : 97.117
2022-10-10 19:46:51,152 - ERROR - Rank 0 | Episode Reward: 3571.70 | Success cnt: 10 | Local Step: 1000 | Global Episode: 242 | Global Worker Step: 240964| Sparsification ratio : 97.603
2022-10-10 19:48:39,393 - ERROR - Rank 0 | Episode Reward: 3531.51 | Success cnt: 9 | Local Step: 821 | Global Episode: 247 | Global Worker Step: 245964| Sparsification ratio : 97.142
2022-10-10 19:50:28,188 - ERROR - Rank 0 | Episode Reward: 3568.09 | Success cnt: 10 | Local Step: 1000 | Global Episode: 252 | Global Worker Step: 250964| Sparsification ratio : 97.733
2022-10-10 19:52:16,933 - ERROR - Rank 0 | Episode Reward: 3566.93 | Success cnt: 10 | Local Step: 1000 | Global Episode: 257 | Global Worker Step: 255964| Sparsification ratio : 97.300
2022-10-10 19:54:06,334 - ERROR - Rank 0 | Episode Reward: 3575.17 | Success cnt: 10 | Local Step: 1000 | Global Episode: 261 | Global Worker Step: 259964| Sparsification ratio : 97.610
2022-10-10 19:55:54,950 - ERROR - Rank 0 | Episode Reward: 3584.60 | Success cnt: 9 | Local Step: 1000 | Global Episode: 266 | Global Worker Step: 264964| Sparsification ratio : 97.830
2022-10-10 19:57:44,232 - ERROR - Rank 0 | Episode Reward: 3570.24 | Success cnt: 10 | Local Step: 1000 | Global Episode: 270 | Global Worker Step: 268964| Sparsification ratio : 97.318
2022-10-10 19:59:33,021 - ERROR - Rank 0 | Episode Reward: 3568.50 | Success cnt: 10 | Local Step: 1000 | Global Episode: 275 | Global Worker Step: 273964| Sparsification ratio : 97.617
2022-10-10 20:01:17,648 - ERROR - Rank 0 | Episode Reward: 3573.57 | Success cnt: 10 | Local Step: 1000 | Global Episode: 280 | Global Worker Step: 278882| Sparsification ratio : 97.649
2022-10-10 20:03:06,137 - ERROR - Rank 0 | Episode Reward: 3577.46 | Success cnt: 10 | Local Step: 1000 | Global Episode: 285 | Global Worker Step: 283882| Sparsification ratio : 97.591
2022-10-10 20:04:56,263 - ERROR - Rank 0 | Episode Reward: 3550.04 | Success cnt: 9 | Local Step: 1000 | Global Episode: 290 | Global Worker Step: 288882| Sparsification ratio : 97.943
2022-10-10 20:06:45,788 - ERROR - Rank 0 | Episode Reward: 3563.88 | Success cnt: 10 | Local Step: 1000 | Global Episode: 295 | Global Worker Step: 293565| Sparsification ratio : 97.566
2022-10-10 20:08:33,886 - ERROR - Rank 0 | Episode Reward: 3565.16 | Success cnt: 10 | Local Step: 1000 | Global Episode: 299 | Global Worker Step: 297565| Sparsification ratio : 97.698
2022-10-10 20:10:24,044 - ERROR - Rank 0 | Episode Reward: 3571.20 | Success cnt: 10 | Local Step: 1000 | Global Episode: 304 | Global Worker Step: 302326| Sparsification ratio : 98.036
2022-10-10 20:12:13,988 - ERROR - Rank 0 | Episode Reward: 3576.83 | Success cnt: 10 | Local Step: 1000 | Global Episode: 309 | Global Worker Step: 307326| Sparsification ratio : 98.126
2022-10-10 20:14:03,739 - ERROR - Rank 0 | Episode Reward: 3565.36 | Success cnt: 10 | Local Step: 1000 | Global Episode: 314 | Global Worker Step: 312326| Sparsification ratio : 98.097
2022-10-10 20:15:52,983 - ERROR - Rank 0 | Episode Reward: 3598.62 | Success cnt: 9 | Local Step: 1000 | Global Episode: 319 | Global Worker Step: 317326| Sparsification ratio : 97.806
2022-10-10 20:17:41,371 - ERROR - Rank 0 | Episode Reward: 3570.42 | Success cnt: 10 | Local Step: 1000 | Global Episode: 324 | Global Worker Step: 322326| Sparsification ratio : 97.769
2022-10-10 20:19:30,998 - ERROR - Rank 0 | Episode Reward: 3562.64 | Success cnt: 10 | Local Step: 1000 | Global Episode: 328 | Global Worker Step: 326326| Sparsification ratio : 97.858
2022-10-10 20:21:19,661 - ERROR - Rank 0 | Episode Reward: 3572.41 | Success cnt: 10 | Local Step: 1000 | Global Episode: 333 | Global Worker Step: 331326| Sparsification ratio : 97.666
2022-10-10 20:23:08,702 - ERROR - Rank 0 | Episode Reward: 3573.38 | Success cnt: 10 | Local Step: 1000 | Global Episode: 337 | Global Worker Step: 335326| Sparsification ratio : 97.602
2022-10-10 20:24:57,620 - ERROR - Rank 0 | Episode Reward: 3569.63 | Success cnt: 10 | Local Step: 1000 | Global Episode: 342 | Global Worker Step: 340326| Sparsification ratio : 97.841
2022-10-10 20:26:47,381 - ERROR - Rank 0 | Episode Reward: 3573.96 | Success cnt: 10 | Local Step: 1000 | Global Episode: 347 | Global Worker Step: 345326| Sparsification ratio : 98.047
2022-10-10 20:28:37,191 - ERROR - Rank 0 | Episode Reward: 3565.76 | Success cnt: 10 | Local Step: 1000 | Global Episode: 352 | Global Worker Step: 350326| Sparsification ratio : 97.965
2022-10-10 20:30:26,496 - ERROR - Rank 0 | Episode Reward: 3572.76 | Success cnt: 10 | Local Step: 1000 | Global Episode: 357 | Global Worker Step: 355326| Sparsification ratio : 97.969
2022-10-10 20:32:14,589 - ERROR - Rank 0 | Episode Reward: 3565.43 | Success cnt: 10 | Local Step: 1000 | Global Episode: 362 | Global Worker Step: 360326| Sparsification ratio : 98.207
2022-10-10 20:34:03,019 - ERROR - Rank 0 | Episode Reward: 3569.90 | Success cnt: 10 | Local Step: 1000 | Global Episode: 366 | Global Worker Step: 364326| Sparsification ratio : 98.290
2022-10-10 20:35:36,177 - ERROR - Rank 0 | Episode Reward: 3569.65 | Success cnt: 10 | Local Step: 1000 | Global Episode: 370 | Global Worker Step: 368050| Sparsification ratio : 98.062
2022-10-10 20:37:25,473 - ERROR - Rank 0 | Episode Reward: 3552.21 | Success cnt: 9 | Local Step: 1000 | Global Episode: 375 | Global Worker Step: 373050| Sparsification ratio : 98.282
2022-10-10 20:39:14,710 - ERROR - Rank 0 | Episode Reward: 3560.86 | Success cnt: 9 | Local Step: 1000 | Global Episode: 380 | Global Worker Step: 378050| Sparsification ratio : 98.071
2022-10-10 20:41:03,087 - ERROR - Rank 0 | Episode Reward: 3552.84 | Success cnt: 9 | Local Step: 1000 | Global Episode: 385 | Global Worker Step: 383050| Sparsification ratio : 98.128
2022-10-10 20:42:51,954 - ERROR - Rank 0 | Episode Reward: 3557.32 | Success cnt: 10 | Local Step: 1000 | Global Episode: 390 | Global Worker Step: 388050| Sparsification ratio : 98.342
2022-10-10 20:44:40,922 - ERROR - Rank 0 | Episode Reward: 3559.95 | Success cnt: 9 | Local Step: 1000 | Global Episode: 395 | Global Worker Step: 392733| Sparsification ratio : 98.180
2022-10-10 20:46:30,119 - ERROR - Rank 0 | Episode Reward: 3566.90 | Success cnt: 10 | Local Step: 1000 | Global Episode: 399 | Global Worker Step: 396733| Sparsification ratio : 98.134
2022-10-10 20:48:18,496 - ERROR - Rank 0 | Episode Reward: 3572.12 | Success cnt: 10 | Local Step: 1000 | Global Episode: 403 | Global Worker Step: 400733| Sparsification ratio : 98.325
2022-10-10 20:50:06,872 - ERROR - Rank 0 | Episode Reward: 3566.77 | Success cnt: 10 | Local Step: 1000 | Global Episode: 408 | Global Worker Step: 405733| Sparsification ratio : 98.285
2022-10-10 20:51:56,141 - ERROR - Rank 0 | Episode Reward: 3577.33 | Success cnt: 10 | Local Step: 1000 | Global Episode: 413 | Global Worker Step: 410733| Sparsification ratio : 98.140
2022-10-10 20:53:45,448 - ERROR - Rank 0 | Episode Reward: 3567.51 | Success cnt: 9 | Local Step: 1000 | Global Episode: 418 | Global Worker Step: 415733| Sparsification ratio : 98.233
2022-10-10 20:55:35,446 - ERROR - Rank 0 | Episode Reward: 3576.32 | Success cnt: 10 | Local Step: 1000 | Global Episode: 423 | Global Worker Step: 420733| Sparsification ratio : 98.401
2022-10-10 20:57:25,525 - ERROR - Rank 0 | Episode Reward: 3566.82 | Success cnt: 10 | Local Step: 1000 | Global Episode: 428 | Global Worker Step: 425733| Sparsification ratio : 98.254
2022-10-10 20:59:13,752 - ERROR - Rank 0 | Episode Reward: 3575.59 | Success cnt: 10 | Local Step: 1000 | Global Episode: 433 | Global Worker Step: 430733| Sparsification ratio : 98.547
2022-10-10 21:01:03,741 - ERROR - Rank 0 | Episode Reward: 3573.94 | Success cnt: 10 | Local Step: 1000 | Global Episode: 438 | Global Worker Step: 435553| Sparsification ratio : 98.551
2022-10-10 21:02:52,678 - ERROR - Rank 0 | Episode Reward: 3573.55 | Success cnt: 10 | Local Step: 1000 | Global Episode: 442 | Global Worker Step: 439553| Sparsification ratio : 98.191
2022-10-10 21:04:40,483 - ERROR - Rank 0 | Episode Reward: 3575.85 | Success cnt: 10 | Local Step: 1000 | Global Episode: 446 | Global Worker Step: 443544| Sparsification ratio : 98.205
2022-10-10 21:06:29,957 - ERROR - Rank 0 | Episode Reward: 3577.13 | Success cnt: 10 | Local Step: 1000 | Global Episode: 451 | Global Worker Step: 448544| Sparsification ratio : 98.603
2022-10-10 21:08:18,610 - ERROR - Rank 0 | Episode Reward: 3570.87 | Success cnt: 10 | Local Step: 1000 | Global Episode: 456 | Global Worker Step: 453544| Sparsification ratio : 98.272
2022-10-10 21:10:07,486 - ERROR - Rank 0 | Episode Reward: 3571.60 | Success cnt: 10 | Local Step: 1000 | Global Episode: 461 | Global Worker Step: 458544| Sparsification ratio : 98.457
2022-10-10 21:11:56,186 - ERROR - Rank 0 | Episode Reward: 3566.70 | Success cnt: 10 | Local Step: 1000 | Global Episode: 466 | Global Worker Step: 463544| Sparsification ratio : 98.436
2022-10-10 21:13:45,344 - ERROR - Rank 0 | Episode Reward: 3566.64 | Success cnt: 10 | Local Step: 1000 | Global Episode: 471 | Global Worker Step: 468544| Sparsification ratio : 98.349
2022-10-10 21:15:34,239 - ERROR - Rank 0 | Episode Reward: 3575.51 | Success cnt: 10 | Local Step: 1000 | Global Episode: 476 | Global Worker Step: 473544| Sparsification ratio : 98.581
2022-10-10 21:17:21,637 - ERROR - Rank 0 | Episode Reward: 3503.63 | Success cnt: 9 | Local Step: 1000 | Global Episode: 480 | Global Worker Step: 477544| Sparsification ratio : 98.488
2022-10-10 21:19:08,695 - ERROR - Rank 0 | Episode Reward: 3490.01 | Success cnt: 9 | Local Step: 1000 | Global Episode: 484 | Global Worker Step: 481544| Sparsification ratio : 98.332
2022-10-10 21:20:56,228 - ERROR - Rank 0 | Episode Reward: 3525.12 | Success cnt: 9 | Local Step: 839 | Global Episode: 489 | Global Worker Step: 486544| Sparsification ratio : 98.350
2022-10-10 21:22:44,067 - ERROR - Rank 0 | Episode Reward: 3552.64 | Success cnt: 9 | Local Step: 1000 | Global Episode: 494 | Global Worker Step: 491544| Sparsification ratio : 98.582
2022-10-10 21:24:33,926 - ERROR - Rank 0 | Episode Reward: 3576.55 | Success cnt: 10 | Local Step: 1000 | Global Episode: 499 | Global Worker Step: 496544| Sparsification ratio : 98.419
2022-10-10 21:26:22,741 - ERROR - Rank 0 | Episode Reward: 3560.95 | Success cnt: 9 | Local Step: 1000 | Global Episode: 504 | Global Worker Step: 501544| Sparsification ratio : 98.442
2022-10-10 21:28:11,232 - ERROR - Rank 0 | Episode Reward: 3522.18 | Success cnt: 9 | Local Step: 816 | Global Episode: 509 | Global Worker Step: 506544| Sparsification ratio : 98.496
2022-10-10 21:30:00,394 - ERROR - Rank 0 | Episode Reward: 3564.06 | Success cnt: 10 | Local Step: 1000 | Global Episode: 513 | Global Worker Step: 510544| Sparsification ratio : 98.504
2022-10-10 21:31:49,978 - ERROR - Rank 0 | Episode Reward: 3568.98 | Success cnt: 10 | Local Step: 1000 | Global Episode: 518 | Global Worker Step: 515544| Sparsification ratio : 98.475
2022-10-10 21:33:38,843 - ERROR - Rank 0 | Episode Reward: 3579.69 | Success cnt: 10 | Local Step: 1000 | Global Episode: 522 | Global Worker Step: 519544| Sparsification ratio : 98.501
2022-10-10 21:35:25,547 - ERROR - Rank 0 | Episode Reward: 3433.29 | Success cnt: 8 | Local Step: 1000 | Global Episode: 527 | Global Worker Step: 524544| Sparsification ratio : 98.444
2022-10-10 21:37:14,379 - ERROR - Rank 0 | Episode Reward: 3570.86 | Success cnt: 10 | Local Step: 1000 | Global Episode: 532 | Global Worker Step: 529514| Sparsification ratio : 98.524
2022-10-10 21:39:02,697 - ERROR - Rank 0 | Episode Reward: 3564.46 | Success cnt: 9 | Local Step: 910 | Global Episode: 537 | Global Worker Step: 534290| Sparsification ratio : 98.490
2022-10-10 21:40:50,836 - ERROR - Rank 0 | Episode Reward: 3556.91 | Success cnt: 9 | Local Step: 1000 | Global Episode: 542 | Global Worker Step: 539290| Sparsification ratio : 98.533
2022-10-10 21:42:39,522 - ERROR - Rank 0 | Episode Reward: 3547.86 | Success cnt: 9 | Local Step: 1000 | Global Episode: 547 | Global Worker Step: 544290| Sparsification ratio : 98.546
2022-10-10 21:44:28,526 - ERROR - Rank 0 | Episode Reward: 3581.12 | Success cnt: 10 | Local Step: 1000 | Global Episode: 551 | Global Worker Step: 548290| Sparsification ratio : 98.414
2022-10-10 21:46:18,128 - ERROR - Rank 0 | Episode Reward: 3573.14 | Success cnt: 10 | Local Step: 1000 | Global Episode: 556 | Global Worker Step: 553290| Sparsification ratio : 98.507
2022-10-10 21:48:08,317 - ERROR - Rank 0 | Episode Reward: 3568.73 | Success cnt: 10 | Local Step: 1000 | Global Episode: 561 | Global Worker Step: 558290| Sparsification ratio : 98.464
2022-10-10 21:49:58,010 - ERROR - Rank 0 | Episode Reward: 3571.22 | Success cnt: 10 | Local Step: 1000 | Global Episode: 566 | Global Worker Step: 563290| Sparsification ratio : 98.599
2022-10-10 21:51:46,930 - ERROR - Rank 0 | Episode Reward: 3569.68 | Success cnt: 10 | Local Step: 1000 | Global Episode: 570 | Global Worker Step: 567290| Sparsification ratio : 98.635
2022-10-10 21:53:35,577 - ERROR - Rank 0 | Episode Reward: 3575.90 | Success cnt: 10 | Local Step: 1000 | Global Episode: 575 | Global Worker Step: 572197| Sparsification ratio : 98.799
2022-10-10 21:55:23,041 - ERROR - Rank 0 | Episode Reward: 3502.03 | Success cnt: 9 | Local Step: 1000 | Global Episode: 580 | Global Worker Step: 577197| Sparsification ratio : 98.629
2022-10-10 21:57:12,000 - ERROR - Rank 0 | Episode Reward: 3574.00 | Success cnt: 10 | Local Step: 1000 | Global Episode: 585 | Global Worker Step: 582197| Sparsification ratio : 98.589
2022-10-10 21:59:00,977 - ERROR - Rank 0 | Episode Reward: 3574.24 | Success cnt: 10 | Local Step: 1000 | Global Episode: 590 | Global Worker Step: 587197| Sparsification ratio : 98.710
2022-10-10 22:00:50,178 - ERROR - Rank 0 | Episode Reward: 3574.33 | Success cnt: 10 | Local Step: 1000 | Global Episode: 594 | Global Worker Step: 591197| Sparsification ratio : 98.654
2022-10-10 22:02:39,977 - ERROR - Rank 0 | Episode Reward: 3573.83 | Success cnt: 10 | Local Step: 1000 | Global Episode: 599 | Global Worker Step: 596197| Sparsification ratio : 98.618
2022-10-10 22:04:33,709 - ERROR - Rank 0 | Episode Reward: 3567.90 | Success cnt: 10 | Local Step: 1000 | Global Episode: 604 | Global Worker Step: 601197| Sparsification ratio : 98.551
2022-10-10 22:06:23,672 - ERROR - Rank 0 | Episode Reward: 3568.02 | Success cnt: 10 | Local Step: 1000 | Global Episode: 609 | Global Worker Step: 605980| Sparsification ratio : 98.672
2022-10-10 22:08:12,024 - ERROR - Rank 0 | Episode Reward: 3569.17 | Success cnt: 10 | Local Step: 1000 | Global Episode: 613 | Global Worker Step: 609980| Sparsification ratio : 98.684
2022-10-10 22:10:01,298 - ERROR - Rank 0 | Episode Reward: 3568.56 | Success cnt: 10 | Local Step: 1000 | Global Episode: 618 | Global Worker Step: 614980| Sparsification ratio : 98.628
2022-10-10 22:11:49,614 - ERROR - Rank 0 | Episode Reward: 3562.19 | Success cnt: 9 | Local Step: 1000 | Global Episode: 623 | Global Worker Step: 619980| Sparsification ratio : 98.670
2022-10-10 22:13:37,608 - ERROR - Rank 0 | Episode Reward: 3557.33 | Success cnt: 9 | Local Step: 1000 | Global Episode: 628 | Global Worker Step: 624980| Sparsification ratio : 98.492
2022-10-10 22:15:26,367 - ERROR - Rank 0 | Episode Reward: 3573.06 | Success cnt: 10 | Local Step: 1000 | Global Episode: 633 | Global Worker Step: 629980| Sparsification ratio : 98.734
2022-10-10 22:17:15,162 - ERROR - Rank 0 | Episode Reward: 3573.14 | Success cnt: 10 | Local Step: 1000 | Global Episode: 638 | Global Worker Step: 634980| Sparsification ratio : 98.850
2022-10-10 22:19:04,275 - ERROR - Rank 0 | Episode Reward: 3563.47 | Success cnt: 9 | Local Step: 1000 | Global Episode: 642 | Global Worker Step: 638980| Sparsification ratio : 98.710
2022-10-10 22:20:54,314 - ERROR - Rank 0 | Episode Reward: 3574.40 | Success cnt: 10 | Local Step: 1000 | Global Episode: 647 | Global Worker Step: 643980| Sparsification ratio : 98.703
2022-10-10 22:22:44,926 - ERROR - Rank 0 | Episode Reward: 3575.39 | Success cnt: 10 | Local Step: 1000 | Global Episode: 651 | Global Worker Step: 647980| Sparsification ratio : 98.692
2022-10-10 22:24:33,697 - ERROR - Rank 0 | Episode Reward: 3569.01 | Success cnt: 10 | Local Step: 1000 | Global Episode: 656 | Global Worker Step: 652980| Sparsification ratio : 98.842
2022-10-10 22:26:23,194 - ERROR - Rank 0 | Episode Reward: 3578.69 | Success cnt: 10 | Local Step: 1000 | Global Episode: 661 | Global Worker Step: 657980| Sparsification ratio : 98.674
2022-10-10 22:28:10,929 - ERROR - Rank 0 | Episode Reward: 3458.93 | Success cnt: 9 | Local Step: 1000 | Global Episode: 666 | Global Worker Step: 662980| Sparsification ratio : 98.809
2022-10-10 22:29:59,492 - ERROR - Rank 0 | Episode Reward: 3560.13 | Success cnt: 10 | Local Step: 1000 | Global Episode: 671 | Global Worker Step: 667806| Sparsification ratio : 98.738
