2022-09-26 15:56:16,366 - INFO - Rank 0 | Global Episode: 115 | Episode Reward: 64.23 | Local step: 7 | Global worker step: 723 | Update step: 0 | Worker id: 0 | Elapsed time: 00:00:02
2022-09-26 15:56:16,369 - INFO - Rank 0 | Global Episode: 116 | Episode Reward: 92.07 | Local step: 10 | Global worker step: 733 | Update step: 0 | Worker id: 0 | Elapsed time: 00:00:02
2022-09-26 15:56:16,371 - INFO - Rank 0 | Global Episode: 117 | Episode Reward: 63.73 | Local step: 7 | Global worker step: 740 | Update step: 0 | Worker id: 0 | Elapsed time: 00:00:02
2022-09-26 15:56:16,373 - INFO - Rank 0 | Global Episode: 118 | Episode Reward: 54.15 | Local step: 6 | Global worker step: 746 | Update step: 0 | Worker id: 0 | Elapsed time: 00:00:02
2022-09-26 15:56:16,375 - INFO - Rank 0 | Global Episode: 119 | Episode Reward: 44.84 | Local step: 5 | Global worker step: 751 | Update step: 0 | Worker id: 0 | Elapsed time: 00:00:02
2022-09-26 15:56:16,377 - INFO - Rank 0 | Global Episode: 120 | Episode Reward: 45.28 | Local step: 5 | Global worker step: 756 | Update step: 0 | Worker id: 0 | Elapsed time: 00:00:02
2022-09-26 15:56:16,380 - INFO - Rank 0 | Global Episode: 121 | Episode Reward: 54.91 | Local step: 6 | Global worker step: 762 | Update step: 0 | Worker id: 0 | Elapsed time: 00:00:02
2022-09-26 15:56:16,382 - INFO - Rank 0 | Global Episode: 122 | Episode Reward: 45.18 | Local step: 5 | Global worker step: 767 | Update step: 0 | Worker id: 0 | Elapsed time: 00:00:02
2022-09-26 15:56:16,386 - INFO - Rank 0 | Global Episode: 123 | Episode Reward: 63.87 | Local step: 7 | Global worker step: 774 | Update step: 0 | Worker id: 0 | Elapsed time: 00:00:02
2022-09-26 15:56:16,388 - INFO - Rank 0 | Global Episode: 124 | Episode Reward: 63.91 | Local step: 7 | Global worker step: 781 | Update step: 0 | Worker id: 0 | Elapsed time: 00:00:02
2022-09-26 15:56:16,390 - INFO - Rank 0 | Global Episode: 125 | Episode Reward: 45.59 | Local step: 5 | Global worker step: 786 | Update step: 0 | Worker id: 0 | Elapsed time: 00:00:02
2022-09-26 15:56:16,392 - INFO - Rank 0 | Global Episode: 126 | Episode Reward: 35.96 | Local step: 4 | Global worker step: 790 | Update step: 0 | Worker id: 0 | Elapsed time: 00:00:02
2022-09-26 15:56:16,394 - INFO - Rank 0 | Global Episode: 127 | Episode Reward: 45.02 | Local step: 5 | Global worker step: 795 | Update step: 0 | Worker id: 0 | Elapsed time: 00:00:02
2022-09-26 15:56:16,397 - INFO - Rank 0 | Global Episode: 128 | Episode Reward: 54.63 | Local step: 6 | Global worker step: 801 | Update step: 0 | Worker id: 0 | Elapsed time: 00:00:02
2022-09-26 15:56:16,400 - INFO - Rank 0 | Global Episode: 129 | Episode Reward: 54.58 | Local step: 6 | Global worker step: 807 | Update step: 0 | Worker id: 0 | Elapsed time: 00:00:02
2022-09-26 15:56:16,403 - INFO - Rank 0 | Global Episode: 130 | Episode Reward: 54.47 | Local step: 6 | Global worker step: 813 | Update step: 0 | Worker id: 0 | Elapsed time: 00:00:02
2022-09-26 15:56:16,406 - INFO - Rank 0 | Global Episode: 131 | Episode Reward: 63.30 | Local step: 7 | Global worker step: 820 | Update step: 0 | Worker id: 0 | Elapsed time: 00:00:02
2022-09-26 15:56:16,409 - INFO - Rank 0 | Global Episode: 132 | Episode Reward: 54.82 | Local step: 6 | Global worker step: 826 | Update step: 0 | Worker id: 0 | Elapsed time: 00:00:02
2022-09-26 15:56:16,411 - INFO - Rank 0 | Global Episode: 133 | Episode Reward: 63.98 | Local step: 7 | Global worker step: 833 | Update step: 0 | Worker id: 0 | Elapsed time: 00:00:02
2022-09-26 15:56:16,413 - INFO - Rank 0 | Global Episode: 134 | Episode Reward: 54.45 | Local step: 6 | Global worker step: 839 | Update step: 0 | Worker id: 0 | Elapsed time: 00:00:02
2022-09-26 15:56:16,415 - INFO - Rank 0 | Global Episode: 135 | Episode Reward: 54.37 | Local step: 6 | Global worker step: 845 | Update step: 0 | Worker id: 0 | Elapsed time: 00:00:02
2022-09-26 15:56:16,418 - INFO - Rank 0 | Global Episode: 136 | Episode Reward: 63.46 | Local step: 7 | Global worker step: 852 | Update step: 0 | Worker id: 0 | Elapsed time: 00:00:02
2022-09-26 15:56:16,422 - INFO - Rank 0 | Global Episode: 137 | Episode Reward: 82.47 | Local step: 9 | Global worker step: 861 | Update step: 0 | Worker id: 0 | Elapsed time: 00:00:02
2022-09-26 15:56:16,426 - INFO - Rank 0 | Global Episode: 138 | Episode Reward: 73.30 | Local step: 8 | Global worker step: 869 | Update step: 0 | Worker id: 0 | Elapsed time: 00:00:02
2022-09-26 15:56:16,430 - INFO - Rank 0 | Global Episode: 139 | Episode Reward: 73.20 | Local step: 8 | Global worker step: 877 | Update step: 0 | Worker id: 0 | Elapsed time: 00:00:02
2022-09-26 15:56:16,433 - INFO - Rank 0 | Global Episode: 140 | Episode Reward: 54.53 | Local step: 6 | Global worker step: 883 | Update step: 0 | Worker id: 0 | Elapsed time: 00:00:02
2022-09-26 15:56:16,435 - INFO - Rank 0 | Global Episode: 141 | Episode Reward: 45.06 | Local step: 5 | Global worker step: 888 | Update step: 0 | Worker id: 0 | Elapsed time: 00:00:02
